robots,Object_shape,path,WP,c/p/r,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
25.0,0.0,straight_rot,0.0,0.0,0.110159408029,0.0701491676376,0.053729180512,0.071135868301,0.134837736891,0.115174833399,0.228289632831,0.074958423706,0.249483066317,0.0463804522001,0.075442841128,0.227321256451,0.0590408872698,0.244485228145,0.220657163602,0.0713847099993,0.156772571098,0.0732499596792,0.156501937527,0.096950930666,,0.143480436239,0.0264587721416,0.0872954395713,0.149068901012,0.213725807688,0.107950646317,0.0955365801148,0.232872687091,0.0683114878873
25.0,0.0,straight_rot,0.0,1.0,0.0803033870783,0.086546238309,0.0738834376918,0.0598210484709,0.0626854437669,0.0794624206906,0.100275520353,0.0648470401471,0.097447714546,0.05496554874,0.0512691792113,0.0999987761238,0.0731531800673,0.0713552885847,0.095305109142,0.0582972344112,0.106072308945,0.0730187334005,0.0784155753447,0.0754467427795,,0.0836632716385,0.0467916245186,0.0579682741423,0.0932189878188,0.0818625176747,0.0966682109447,0.0594458638174,0.0761622811781,0.0683054507002
25.0,0.0,straight_rot,0.0,2.0,0.0304417,0.0516419,0.0252945,0.006129,0.0028309,0.0099116,0.0411192,0.0347263,0.032929,0.0127758,0.00865058,0.0021626,0.0087678,0.0248405,0.0512613,0.0086348,0.0258597,0.0216701,0.00432823,0.0407158,,0.00244882,0.00684123,0.0163999,0.0226652,0.0329347,0.0279059,0.0218411,0.0507096,0.0092213
25.0,0.0,straight_rot,1.0,0.0,0.142585660442,0.105143337248,0.100533534852,0.115007213291,0.199360721824,0.154440663902,0.295972021231,0.120320240011,0.291500748069,0.0956062987274,0.113482458879,0.27017534947,0.106596562087,0.287902119512,0.270582726134,0.136927172311,0.178134892724,0.118288205565,0.22323576642,0.141537969371,,0.194426956748,0.0744345127545,0.134229083941,0.196899778118,0.265598865367,0.145122099366,0.150411807491,0.278698227759,0.106070326964
25.0,0.0,straight_rot,1.0,1.0,0.0699473542803,0.047949571312,0.0573823028342,0.0826594989968,0.075339883065,0.055917274498,0.0710523761224,0.0474447899981,0.0507511314258,0.0558225382802,0.0502135275542,0.054584564897,0.0638975751441,0.0671278997821,0.0474361241709,0.0676222366806,0.0372906909843,0.0418622368633,0.0744470328585,0.0463662384452,,0.0589305894096,0.0627146390216,0.0516902246295,0.0543776997712,0.0574748974663,0.0553260380107,0.0658050000836,0.0530138147318,0.0616728762132
25.0,0.0,straight_rot,1.0,2.0,0.0297339,0.0655094,0.0172159,0.0143305,0.0010097,0.0293328,0.0402794,0.0216596,0.0375818,0.0047243,0.0035121,0.0076627,0.0264334,0.0158684,0.0259599,0.0245759,0.0331203,0.0461307,0.0117411,0.0619219,,0.0020713,0.00240245,0.0210046,0.0084024,0.0227195,0.0297815,0.0261718,0.0671906,0.0010352
25.0,0.0,straight_rot,2.0,0.0,0.193044453436,0.190177744515,0.201539238703,0.160714225871,0.279884966131,0.25308747005,0.406268376164,0.216664257768,0.387087595147,0.204174325654,0.219120375563,0.411760842674,0.122714628186,0.412976500145,0.390468995686,0.135718818091,0.275230867487,0.186447220854,0.310401243831,0.212158603833,,0.303347761911,0.08553822196,0.204841789509,0.321696757465,0.391978936868,0.197269937623,0.234228689224,0.394839846582,0.199852238637
25.0,0.0,straight_rot,2.0,1.0,0.0506780496887,0.0589582135266,0.0702310009215,0.053060129228,0.071561019985,0.0740888688309,0.0459905212279,0.0809832266732,0.0472256334331,0.0622712191165,0.0756006492433,0.0724562291876,0.0630565433461,0.0660166596569,0.0798133679843,0.0644584737146,0.0418704629662,0.0701254335031,0.0587375440686,0.081232456617,,0.0512250148049,0.0166310341579,0.0223769152675,0.0663572599073,0.0573984289071,0.0168471987116,0.0516228953814,0.0550664602575,0.0549539796023
25.0,0.0,straight_rot,2.0,2.0,0.05599,0.00563,0.02917,0.04312,0.14094,0.16307,0.03377,0.03213,0.03884,0.06533,0.06548,0.07904,0.07818,0.03243,0.04086,0.10941,0.03663,0.02957,0.11316,0.03345,,0.07457,0.02583,0.0752,0.07648,0.07183,0.04542,0.01381,0.02401,0.0536
25.0,0.0,straight_rot,3.0,0.0,0.245096038769,0.247063309498,0.263700077829,0.208611090578,0.325671507283,0.325618704558,0.464758125788,0.272304999129,0.438950612739,0.270273271206,0.277249958882,0.470369699453,0.172263347867,0.481771728463,0.446286323788,0.177230433147,0.32924744541,0.241952681514,0.358575824042,0.260168602222,,0.357776348486,0.151812065668,0.281130319512,0.384491326096,0.448962890293,0.258860257362,0.309429864826,0.45673054559,0.260157544138
25.0,0.0,straight_rot,3.0,1.0,0.0622993325204,0.0646313043535,0.0820171510073,0.0581645820372,0.0502610012524,0.0624490423505,0.0561000491273,0.069237874449,0.0494782749062,0.0814849208274,0.0727463102356,0.0563435303735,0.0639308940317,0.0704820507239,0.0500666486421,0.0508282858058,0.0526459974434,0.0707155751603,0.0574163189542,0.0635518299879,,0.0593173774176,0.0758715774769,0.0907152750147,0.064801808219,0.0624139025295,0.0716979068192,0.0879803012216,0.0684982079652,0.0758002002167
25.0,0.0,straight_rot,3.0,2.0,0.02878,0.01396,0.05476,0.0669,0.15346,0.19187,0.03224,0.03923,0.05015,0.09388,0.08046,0.0712,0.06626,0.03511,0.05827,0.11494,0.02701,0.0167,0.13117,0.01797,,0.08851,0.01962,0.06616,0.06791,0.05932,0.04423,0.03271,0.01673,0.03408
25.0,0.0,straight_rot,4.0,0.0,0.303293579854,0.306746732994,0.308102954919,0.261333107575,0.375070444196,0.368216603713,0.526166967097,0.319659149462,0.523737438587,0.3253787072,0.329159376295,0.553780330634,0.232980300505,0.54416943758,0.508121556427,0.241627475381,0.395875399879,0.313074756831,0.427215349036,0.329216127061,,0.407734972877,0.206304168556,0.33597005804,0.441972498225,0.510742456401,0.306831462797,0.364290437523,0.515395655272,0.317183897536
25.0,0.0,straight_rot,4.0,1.0,0.0642799814568,0.0599009180043,0.0571083137648,0.0704490852744,0.0512579724644,0.0442443319354,0.0574202915297,0.0580723774331,0.0911841828916,0.057230063683,0.0640220492506,0.0739936376857,0.0639462491004,0.0578017799394,0.0584077969329,0.0709565700513,0.0681746188273,0.0679903574999,0.0797751733684,0.0579678817044,,0.0582383028291,0.0653679059653,0.079937670275,0.0656363025516,0.0639586772728,0.0562009936468,0.0622217168468,0.0607098852386,0.0717760495107
25.0,0.0,straight_rot,4.0,2.0,0.03518,0.00457,0.04724,0.04116,0.16185,0.19314,0.05323,0.03853,0.05347,0.11001,0.08839,0.08572,0.04837,0.03959,0.05375,0.11376,0.03907,0.01973,0.17521,0.01008,,0.08644,0.0265,0.08499,0.07136,0.07516,0.03993,0.04571,0.03576,0.04222
25.0,0.0,straight_rot,5.0,0.0,0.353457577789,0.367534098814,0.367420633048,0.322517205077,0.429876515673,0.439723290306,0.583360731098,0.38857830374,0.576389228218,0.381059298576,0.38764249958,0.630713625214,0.288710493385,0.607757424573,0.576227185883,0.309102030395,0.457187197427,0.36570989476,0.490259891409,0.394745273897,,0.48146671389,0.259614015505,0.39938898052,0.504646903124,0.574476598124,0.352574411343,0.424031738929,0.59109073249,0.374935118553
25.0,0.0,straight_rot,5.0,1.0,0.053198362626,0.0598813843424,0.0727083116124,0.0491358043321,0.0584870782215,0.0714273644898,0.0596970346805,0.0845700301216,0.0523916906794,0.0652078569082,0.0657248228024,0.0774474764444,0.0588177303915,0.0635255325809,0.0610290323555,0.0679484526988,0.0641816765904,0.0579535607151,0.0758100417436,0.066872481489,,0.0834485818993,0.0685763367089,0.081820002856,0.0739735064872,0.0562626121457,0.0558945267088,0.0591196780184,0.075571941265,0.0750866411571
25.0,0.0,straight_rot,5.0,2.0,0.01229,0.00205,0.05178,0.0307,0.19031,0.20905,0.06238,0.02536,0.04985,0.11774,0.10501,0.10424,0.04047,0.02546,0.0647,0.10606,0.0392,0.03073,0.19687,0.01941,,0.0827,0.03264,0.01613,0.07831,0.07935,0.04705,0.04307,0.04157,0.05884
25.0,0.0,straight_rot,6.0,0.0,0.401435296853,0.313555190794,0.408080429113,0.366491637007,0.296733374085,0.306148282327,0.345481840425,0.434203458291,0.305204191293,0.37229370042,0.393387575396,0.264880262783,0.5232079838,0.253578643359,0.325582590106,0.263672448442,0.44190064586,0.302509890387,0.387224476111,0.237709305937,,0.398607941261,0.399450917053,0.317692009951,0.407523887807,0.361672509802,0.313434175014,0.235848250988,0.325965921827,0.360197607927
25.0,0.0,straight_rot,6.0,1.0,0.0612805434069,0.0535485480546,0.0863864599955,0.0369943361348,0.0238047276029,0.039079421352,0.0414541322698,0.0484790190676,0.00611088284322,0.0596732409376,0.059454095395,0.0263461176588,0.0788664967826,0.0275952946199,0.0344474133142,0.0845789099502,0.0917422891343,0.0538081836416,0.0445241138765,0.0688717280022,,0.0607005887425,0.0486158414479,0.0829148781641,0.00785681181631,0.00953836486946,0.0496305143315,0.0758645436944,0.0659610710043,0.0794002539606
25.0,0.0,straight_rot,6.0,2.0,0.09207,0.01335,0.13013,0.07631,0.20269,0.24004,0.10367,0.1438,0.06144,0.19797,0.21335,0.15566,0.09239,0.10356,0.06734,0.04361,0.1964,0.01773,0.20977,0.0472,,0.15879,0.04092,0.06069,0.10195,0.1469,0.08936,0.03886,0.00086,0.14896
25.0,0.0,straight_rot,7.0,0.0,0.458532295528,0.363984986909,0.458708847054,0.427998496175,0.325103820835,0.336784945732,0.38982906262,0.479970205974,0.353052544845,0.411542935683,0.448803170864,0.312298061345,0.570409540742,0.302098532092,0.386588149119,0.307314904602,0.501495119539,0.356582115163,0.535947971911,0.291451086689,,0.461714789672,0.445752678477,0.365039863211,0.495516360726,0.428987359442,0.364107638385,0.244355054825,0.39260902927,0.398351609274
25.0,0.0,straight_rot,7.0,1.0,0.0659565718503,0.0670399222923,0.0726676339624,0.0713932825138,0.0337757864045,0.0347952307516,0.0512412710078,0.0492315941359,0.0543146992999,0.0469001646479,0.0642815917856,0.0584338173356,0.0480761375424,0.0693101565591,0.0758569812289,0.0350676552636,0.0617959519426,0.0507163406334,0.220449293129,0.0659267956218,,0.0719517688633,0.0504749952198,0.0511922748297,0.0817079958557,0.0679847184817,0.0456418851478,0.0582200852284,0.0705752477856,0.0514354533023
25.0,0.0,straight_rot,7.0,2.0,0.10689,0.0002,0.15757,0.06762,0.21639,0.24171,0.13561,0.15536,0.08744,0.19302,0.22061,0.17321,0.09638,0.11311,0.09914,0.00313,0.24513,0.01798,0.26156,0.03471,,0.17372,0.0464,0.05897,0.14001,0.17354,0.11252,0.01199,0.0006,0.15942
25.0,0.0,straight_rot,8.0,0.0,0.518870735023,0.407216523786,0.496794017701,0.489450007566,0.376952817844,0.389211513556,0.430433455671,0.530848960325,0.404695432477,0.448212413731,0.513493170698,0.350402615014,0.633904336336,0.327723840307,0.449162434434,0.352141656833,0.562396055894,0.406873167962,0.528410446104,0.370889766786,,0.524849379603,0.482645173712,0.411234444984,0.558265975066,0.46690625317,0.413915636178,0.283224727358,0.421731175569,0.44303628142
25.0,0.0,straight_rot,8.0,1.0,0.0681941649906,0.0428191103972,0.0355165621991,0.0698470668604,0.0683683847287,0.0580509840637,0.0436160925004,0.0615897729206,0.0544952070421,0.043613438296,0.0725484418717,0.0413284444577,0.072941059555,0.0331012807278,0.0600309804185,0.0526385260744,0.0566153967966,0.0732456398173,0.0797729132882,0.0801471117234,,0.0780334329192,0.0565027838691,0.0496859768289,0.0560547154485,0.0460784725532,0.0463910888749,0.0530417157343,0.0517632354943,0.0615697895923
25.0,0.0,straight_rot,8.0,2.0,0.12878,0.01713,0.1496,0.05114,0.23911,0.25674,0.144,0.1572,0.1162,0.20388,0.24904,0.18247,0.07476,0.134,0.10774,0.01209,0.27182,0.00073,0.26234,0.04102,,0.1918,0.06182,0.06709,0.16902,0.21404,0.12965,0.00407,0.00147,0.16624
25.0,0.0,straight_rot,9.0,0.0,0.564856130743,0.46996204866,0.575231595938,0.558497534898,0.409098047316,0.442841682795,0.482354538243,0.584121670213,0.466997951288,0.49346033499,0.54946701763,0.406694151077,0.701612326982,0.371721397636,0.520078025396,0.395534898693,0.637641237234,0.446437206335,0.60781325819,0.427791667595,,0.572322639667,0.535945792997,0.471160250672,0.635189593806,0.490468074768,0.476023738785,0.306263892939,0.475966571745,0.485999236864
25.0,0.0,straight_rot,9.0,1.0,0.0406804578121,0.0731724955269,0.0933826807305,0.0800402075735,0.0519475396454,0.0542486669683,0.0610659210349,0.0574198661546,0.0702260100535,0.0493699283622,0.0401645866904,0.0526113577152,0.0711470004191,0.0525834664601,0.116831123084,0.0485562807472,0.0718082627558,0.0456692197053,0.0899708113032,0.0662904216316,,0.0717843597029,0.0562967386772,0.0657254647698,0.0734237562216,0.029873609305,0.0657276733476,0.0552247806899,0.0608270769523,0.0607137328756
25.0,0.0,straight_rot,9.0,2.0,0.149,0.02413,0.1641,0.02476,0.2452,0.25404,0.15451,0.16336,0.12547,0.2253,0.25262,0.2014,0.07597,0.14069,0.15497,0.02602,0.33745,0.0068,0.28153,0.04051,,0.20121,0.06558,0.09446,0.19921,0.22602,0.13426,0.0329,0.00463,0.21499
50.0,1.0,straight,0.0,0.0,0.0786349615343,0.0605583538397,0.0411580650528,0.153108399691,0.166918720303,0.128386968257,0.179560475929,0.165223478254,0.176913800081,0.0642551105935,0.192254599162,0.178694556944,0.0514251566066,0.0362941947701,0.145025901142,0.0662150908256,0.0386845251174,0.0135876736294,0.0497730633032,0.196761803357,0.011491406804,0.122824108907,0.104492083816,0.125582096568,0.0400291725865,0.0672905429493,0.178574160096,0.151413762162,0.0210740959045,0.138615772451
50.0,1.0,straight,0.0,1.0,0.0528529298224,0.0284991860882,0.0521043613514,0.0752794578238,0.0704447265181,0.0628911458239,0.0695985859932,0.0753407062547,0.0683581847787,0.0172994696569,0.0782225466513,0.0881262722078,0.0459685066411,0.0604239564965,0.0331197923907,0.0640673655108,0.0532721115125,0.0351841604488,0.0574604384881,0.0931257135543,0.0498629357696,0.0627696208344,0.0519933914651,0.0671848069078,0.0476045697592,0.0340874336148,0.0565869686062,0.0775842523331,0.0413303910405,0.0446479008605
50.0,1.0,straight,0.0,2.0,0.0215209,0.00055685,0.0095154,0.001735,0.00588364,0.00426024,0.0021201,0.0014796,0.00741611,0.00147957,0.0058601,0.00889327,0.0039029,0.0147626,0.00379721,0.00161942,0.0224233,0.0060776,0.0284732,0.00203755,0.0131924,0.0039313,0.00870015,0.00741052,0.0020022,0.0109775,0.00147442,0.00458653,0.0087562,0.00733377
50.0,1.0,straight,1.0,0.0,0.100502082481,0.0664945777823,0.048796268777,0.122520114573,0.180141486991,0.173049433497,0.161525821261,0.133040407301,0.15241570416,0.0997379515287,0.154335464797,0.16058309633,0.0656239578169,0.0555694220445,0.164918628211,0.0998952412363,0.0429143213821,0.0164818127595,0.0148938184389,0.156317639572,0.0477253297553,0.141490687692,0.14254812561,0.131762412214,0.0517198327492,0.109991393758,0.158423466194,0.125142387756,0.0477733005191,0.129913924032
50.0,1.0,straight,1.0,1.0,0.0569208037576,0.0558244881615,0.0512557224751,0.073139995204,0.0411295354169,0.0673041347987,0.0647390912486,0.105833391882,0.0685032862105,0.0668263079321,0.0801732288009,0.0480370093495,0.0684718223395,0.0742221372385,0.0550465035333,0.052571170017,0.102574349977,0.0605893821894,0.0814441303788,0.0853028913461,0.0639610420941,0.0388721066577,0.0702176162971,0.043434399943,0.0509183443997,0.0725469811585,0.0606045761982,0.0758485551936,0.083540251951,0.0606221819641
50.0,1.0,straight,1.0,2.0,0.0219104,0.0097868,0.00134763,0.009077817,0.00643681,0.009098021,0.007632,0.0158917,0.0027749,0.00559699,0.0126933,0.00578594,0.0100536,0.0039963,0.00685901,0.0065496,0.0089372,0.0072859,0.0157718,0.009484127,0.0010457,0.00417516,0.004301,0.009452479,0.0093513,0.0028475,0.00741107,0.00299779,0.0017225,0.00152555
50.0,1.0,straight,2.0,0.0,0.102763560054,0.0767882277612,0.0747485791358,0.194723055822,0.176620856356,0.191002978283,0.218347191867,0.189831504762,0.224273308582,0.13022023307,0.219373999549,0.218124254422,0.0801789598342,0.0689528266494,0.225070048424,0.0962118786063,0.0501366523981,0.0444305827866,0.0560491334013,0.232386275285,0.065959377119,0.145962505134,0.13781678865,0.167805525488,0.0661176917999,0.103866705944,0.202413913178,0.175018710271,0.0388667945555,0.173706437751
50.0,1.0,straight,2.0,1.0,0.0628790059121,0.0564657540041,0.0664241823736,0.0876621283708,0.0590841596454,0.0531319605545,0.068637810491,0.0752846912994,0.090231991706,0.067404329226,0.0812714520901,0.0788530231699,0.0461768502278,0.06262822984,0.0815609014715,0.0798231389019,0.0798074324239,0.061022590655,0.083771091201,0.0935326873558,0.0571690995228,0.0756056889979,0.0619751220476,0.0635816810627,0.0428030937163,0.0573092359294,0.0633725734797,0.0713052637844,0.0830404759225,0.0634359386816
50.0,1.0,straight,2.0,2.0,0.0146194,0.0078799,0.0199061,0.00482513,0.00063881,0.0111105,0.00149035,0.0052875,0.00644741,0.0030149,0.0008294,0.00798657,0.0060251,0.0243413,0.00164794,0.0004917,0.0255016,0.0152694,0.0351913,0.00365353,0.0070858,0.0038565,0.00536338,0.003177,0.0026003,0.0064979,0.0059862,0.00773898,0.0165354,0.00387551
50.0,1.0,straight,3.0,0.0,0.127428981721,0.0979850113216,0.0906791530108,0.188823051082,0.224156218894,0.184174148736,0.254124408249,0.17737972599,0.236753749309,0.165416573872,0.207935231215,0.21031470635,0.102316485917,0.0775994032779,0.21374617471,0.115595898915,0.0927040338238,0.0375760419982,0.0536072020207,0.238606449923,0.0840570721835,0.16127640674,0.180735240275,0.206749598826,0.0943864410602,0.138359398098,0.184282129152,0.188822367565,0.0453815053335,0.189330457434
50.0,1.0,straight,3.0,1.0,0.0611442393087,0.0626969853566,0.0513515840224,0.0540506467204,0.0745248939348,0.0857165833684,0.0613706657198,0.0804623655603,0.0512938689437,0.0712193699801,0.064549970718,0.0602862675843,0.0627421221574,0.0439291144386,0.058668634912,0.0495831054898,0.0934359414594,0.0654500254565,0.0657598285905,0.0347475678007,0.0522448488259,0.0584857547033,0.0681640391691,0.0729746142963,0.0653733033735,0.056183110487,0.0861506622658,0.0513844081352,0.0388771283354,0.0562309877004
50.0,1.0,straight,3.0,2.0,0.0218158,0.010005,0.0174531,0.00884357,0.00860121,0.0195245,0.0014532,0.0177959,0.00180838,0.00335127,0.0109184,0.00695115,0.0096781,0.0162905,0.009013452,0.0021695,0.0100049,0.0066168,0.0250142,0.0031764,0.0031049,0.003275,0.00224551,0.0070465,0.0131707,0.00513198,0.00212923,0.00656027,0.0104121,0.00546266
50.0,1.0,straight,4.0,0.0,0.145310547085,0.130594613146,0.105537408009,0.226406458223,0.24905814667,0.196088707044,0.250445516874,0.248326078055,0.271597789544,0.197843639738,0.239312678679,0.250298845076,0.113480187369,0.102139344953,0.248850369276,0.132898763739,0.106520350416,0.0796717473905,0.0939594004655,0.266660928448,0.10656558758,0.185312970556,0.171353611641,0.22780405232,0.119754113905,0.178308346482,0.252150191398,0.240660022716,0.0635246053783,0.231059517138
50.0,1.0,straight,4.0,1.0,0.0608259576461,0.0678841591431,0.0521923692346,0.063706242873,0.0614711830402,0.0360417579172,0.0654226199433,0.0955904521935,0.0610720501257,0.0667543987783,0.0525851991116,0.0645922840977,0.0492493844227,0.0620519727677,0.0498626343103,0.0803164368622,0.0466948793289,0.0815489083866,0.0789929445852,0.0502917607073,0.061731673583,0.0729025265494,0.0675901587085,0.0577092858261,0.0662889646944,0.075775312772,0.0935958345099,0.0780191561249,0.0545689762016,0.0685522341886
50.0,1.0,straight,4.0,2.0,0.0194978,0.0186092,0.0142805,0.00816084,0.009404387,0.0182358,0.0228578,0.0097895,0.00661937,0.0016069,0.0068626,0.00704389,0.0083688,0.0314184,0.0017372,0.0102659,0.015167,0.0184037,0.0391648,0.0173787,0.0003409,0.0092592,0.00477332,0.0134713,0.0053333,0.00668502,0.008952,0.00644166,0.0123888,0.0067917
50.0,1.0,straight,5.0,0.0,0.168173989687,0.143023660827,0.140469672203,0.267761402766,0.272315386422,0.210041315597,0.305708916859,0.25840542706,0.294371522875,0.231225153514,0.29331052248,0.281460696119,0.155018364561,0.118671975986,0.270391029269,0.144147341243,0.121895091132,0.0976557046301,0.104596820237,0.282239483438,0.131638001206,0.204925928023,0.217420263858,0.252337603203,0.143305150939,0.206668934149,0.266095707324,0.263124352032,0.0859916888005,0.265184927865
50.0,1.0,straight,5.0,1.0,0.064280858008,0.0734658056868,0.0596239820677,0.0699680473919,0.058891414465,0.0504118308417,0.0764006490659,0.0528349361607,0.0517535535477,0.0756658041581,0.0889036402315,0.0585952821954,0.0785940263817,0.0481179784983,0.0596494087105,0.042041585609,0.0535361820866,0.0561616630936,0.053660121582,0.0460218714006,0.0671527003896,0.0582756463481,0.0725307354796,0.053437064415,0.0704680803147,0.0673630012373,0.0502884193528,0.0614633142166,0.0689166638375,0.0658380249012
50.0,1.0,straight,5.0,2.0,0.019694,0.0122879,0.0302768,0.00210977,0.00893995,0.0166801,0.0137137,0.0161811,0.00189256,0.0063901,0.00260105,0.0012263,0.007323,0.0410008,0.00010029,0.0077404,0.0196939,0.014831,0.0355738,0.0250941,0.00069161,0.0124469,0.0070495,0.0203953,0.0197845,0.00888223,0.0088091,0.009844912,0.0187585,0.009633718
50.0,1.0,straight,6.0,0.0,0.175200950754,0.150060291117,0.153854880456,0.275045817468,0.320420263674,0.227198477264,0.311205556038,0.295480261429,0.31867334738,0.264061471978,0.304764148247,0.308853796803,0.156695654604,0.119937983333,0.303757895544,0.168032372388,0.17564297279,0.107696956949,0.137101616885,0.31415769477,0.16239469383,0.228213885657,0.248275567385,0.286171630089,0.146242982904,0.226616100073,0.304266543663,0.299545700327,0.109861423696,0.316870155377
50.0,1.0,straight,6.0,1.0,0.0612234826047,0.0642438100866,0.0557487763461,0.0732636348517,0.0788520550399,0.0683770206651,0.0431671213889,0.068003726385,0.0646400382136,0.0651338818036,0.0489440665177,0.058159799554,0.0637795901602,0.0367023706183,0.0586562392934,0.0630759087373,0.083845107207,0.0558931403685,0.0717134023235,0.0621509482843,0.0708960603453,0.062923368245,0.0642230524394,0.067020274579,0.0584188483913,0.0532503700735,0.0657867113816,0.0658107459621,0.067842219541,0.0756622415191
50.0,1.0,straight,6.0,2.0,0.0311858,0.0144376,0.0222245,0.0026752,0.00321955,0.0194872,0.0096205,0.0135011,0.00220648,0.010901,0.00592585,0.00261446,0.00471731,0.0299774,0.0059453,0.017813,0.0211108,0.0134953,0.043478,0.0297345,0.0075433,0.0207285,0.00436232,0.0265585,0.004626,0.00017366,0.0150186,0.0060437,0.0132919,0.0099963423
50.0,1.0,straight,7.0,0.0,0.21676749984,0.168529128738,0.170476628837,0.321739038127,0.351078353474,0.239463983136,0.309132321046,0.327588968319,0.351724584643,0.29561626132,0.350766550162,0.337040994394,0.196899545785,0.133612923517,0.330815022213,0.188848492137,0.171186314121,0.128147514361,0.152378096125,0.336736668482,0.200781100147,0.252144331175,0.27783335865,0.327574456376,0.180765503001,0.263614886017,0.342117591954,0.337422711534,0.132923283019,0.343322519264
50.0,1.0,straight,7.0,1.0,0.0661993458156,0.055719122537,0.0527657508432,0.07788719538,0.0614507908298,0.0526154440004,0.0707598871085,0.0627932244399,0.0658067166956,0.0677320925388,0.0760284222354,0.0515228043262,0.0581501399083,0.0578378901538,0.0602780848476,0.0590706676448,0.0635604181674,0.059625591006,0.0731095080298,0.0504143185807,0.0797281689555,0.0615237338211,0.0598236912904,0.0700474775438,0.0790806175014,0.0702843165311,0.0695036403767,0.0694031092894,0.0763499370268,0.0630901914919
50.0,1.0,straight,7.0,2.0,0.0272885,0.0183735,0.0167211,0.00047796,0.00599006,0.0315933,0.0164851,0.00584,0.0063801,0.0149869,0.009850461,0.0080828,0.0051654,0.0226788,0.0052601,0.01656,0.0322259,0.0162015,0.0269107,0.0373718,0.00117815,0.0084753,0.0046742,0.0216089,0.0188301,0.0044502,0.0170081,0.00297068,0.0230395,0.00433794
50.0,1.0,straight,8.0,0.0,0.242639947506,0.191675657658,0.201782341914,0.348602861347,0.390639845611,0.266157279311,0.348709950201,0.328320322723,0.370057802838,0.32469870137,0.382879021442,0.383989667199,0.208396421284,0.156192147009,0.355430402479,0.214080400833,0.230881778636,0.150789081807,0.176488311373,0.362923901388,0.233509173968,0.270169862348,0.312124337977,0.37537939555,0.202872286077,0.296528030407,0.348301103605,0.367855037275,0.168244441508,0.377190322106
50.0,1.0,straight,8.0,1.0,0.0654696653122,0.0646782504711,0.0687967577692,0.0611881207655,0.0694227830237,0.0675006335734,0.0593225874689,0.0739623153313,0.0482203928794,0.0713774096561,0.0711192951157,0.0748057750968,0.0563122693785,0.0597834977873,0.052301798308,0.0528514673113,0.0726404114584,0.0619782346186,0.075034365675,0.0506122170868,0.0715894572004,0.0580921962788,0.0644880964093,0.0654159386762,0.0441799679041,0.0643333855786,0.0680484802032,0.0621414986031,0.0760013909675,0.059195853694
50.0,1.0,straight,8.0,2.0,0.0322988,0.0256824,0.0295947,0.00776218,0.00786997,0.0343763,0.0036239,0.0165766,0.0122077,0.0169727,0.00845117,0.0080889,0.0099680291,0.0283842,0.0150246,0.0276028,0.0173412,0.0171962,0.0338172,0.0413712,0.00868361,0.0212517,0.0128373,0.0105244,0.009652468,0.0022863,0.0078418,0.0005976,0.0095516,0.00855186
50.0,1.0,straight,9.0,0.0,0.277276497389,0.215673401809,0.208920424621,0.367200155321,0.432398234675,0.296088836122,0.358196599374,0.377524526626,0.394864534514,0.343946763187,0.403753510378,0.404682609639,0.263563850473,0.184655670076,0.372335146096,0.238669308405,0.232658199297,0.167264541796,0.198296145822,0.397477220254,0.257777307008,0.282038578753,0.348010079047,0.423661294361,0.220963700205,0.332902132114,0.384744389291,0.404036585802,0.176479665175,0.404864703737
50.0,1.0,straight,9.0,1.0,0.0628179195393,0.0653410156028,0.0502601620532,0.0643532398483,0.0705968806495,0.0478152326645,0.0562194954872,0.0634582211777,0.0728342956991,0.0536400725437,0.0582990864286,0.0464259520889,0.101721624191,0.0683366547817,0.0570559559955,0.0596813507239,0.0531869751067,0.0606937539522,0.0576915011082,0.0624515902251,0.0612943384695,0.0768468545345,0.0592244733097,0.0726711739209,0.0386506207707,0.0649317813897,0.0580527340994,0.069384105856,0.0461729970281,0.0562374822495
50.0,1.0,straight,9.0,2.0,0.0386712,0.023692,0.0166666,0.00470088,0.00084396,0.0506037,0.0122501,0.0020935,0.0077422,0.0118885,0.00583072,0.0128299,0.000672,0.0362459,0.006703,0.0235331,0.0387616,0.0156964,0.0312242,0.0432907,0.00526795,0.0212643,0.0180732,0.0106606,0.001321,0.0015353,0.0204611,0.00215881,0.0140208,0.00674938
50.0,1.0,zigzac,0.0,0.0,0.0713659070903,0.0498265983588,0.0470993683609,0.148984459301,0.15513528451,0.193756316498,0.159719694454,0.125567215865,0.149715575481,0.0818047285789,0.185483776907,0.14705383232,0.103761506159,0.0543889907844,0.15309836097,0.114982610286,0.0499983372753,0.059904510088,0.0554265709051,0.0937178592872,0.0609280850402,0.0501581501144,0.0589797670913,0.0980803425355,0.0653139338408,0.103549839053,0.162437989707,0.128951941066,0.057879657899,0.136006973718
50.0,1.0,zigzac,0.0,1.0,0.0762900163848,0.0947196943618,0.0721402668418,0.0715938495962,0.0585275362543,0.0604678038298,0.0868664929648,0.0930899785154,0.0956444274383,0.0641420026192,0.0835295642273,0.0596577438393,0.0568673728952,0.0712762639313,0.0550267153299,0.0397346901334,0.103798761072,0.0834304800418,0.100313110808,0.0731217730912,0.075036274561,0.0495729533113,0.0692380256795,0.0625801150526,0.0467079490023,0.0892717077242,0.0662489501804,0.0819276027966,0.0755014013115,0.0767359172748
